transaction_id,merchant_id,amount,timestamp,payment_method,failure_code,retry_count,webhook_delay_seconds,gateway_error_rate_delta,merchant_failure_rate_delta,cross_merchant_failure_rate,customer_previous_successes,customer_previous_failures,incident_active,actual_root_cause
txn_000970_f7d313,merchant_036,2000.55,2026-08-16T23:23:19,netbanking,gateway_timeout,0,11.62,0.3813,0.2828,0.3246,3,0,0,INFRASTRUCTURE
txn_001331_f07f30,merchant_032,7299.6,2026-08-16T23:47:08,wallet,invalid_card,2,0.1,0.184,0.0216,0.0915,0,0,1,CARD_DECLINE
txn_001316_938b03,merchant_013,2226.42,2026-08-17T00:00:09,upi,insufficient_funds,1,10.43,0.0413,0.0851,0.0247,1,2,0,INSUFFICIENT_FUNDS
txn_000931_96c1c6,merchant_027,2345.33,2026-08-17T00:19:47,upi,card_expired,2,1.94,0.0248,0.0523,0.0,2,2,0,CARD_DECLINE
txn_000036_f43219,merchant_022,823.2,2026-08-17T00:23:47,netbanking,otp_timeout,1,1.1,0.0855,0.0097,0.0786,2,0,0,OTP_TIMEOUT
txn_000656_567246,merchant_032,7364.88,2026-08-17T00:58:10,card,3ds_auth_failed,1,7.92,0.101,0.079,0.1253,8,0,0,OTP_TIMEOUT
txn_000823_f9ab10,merchant_014,1298.05,2026-08-17T01:00:35,netbanking,session_expired,0,2.4,0.0553,0.0567,0.014,3,0,0,USER_ABANDONMENT
txn_001329_55f7be,merchant_021,118.08,2026-08-17T01:16:48,wallet,insufficient_funds,0,0.64,0.0429,0.1454,0.0676,1,3,0,INSUFFICIENT_FUNDS
txn_000051_92347e,merchant_030,2506.8,2026-08-17T01:27:39,netbanking,unknown,1,3.36,0.4841,0.0982,0.0,3,1,0,WEBHOOK_AMBIGUITY
txn_000950_d625a4,merchant_007,4399.16,2026-08-17T01:36:45,netbanking,internal_error,0,6.15,0.5314,0.1341,0.3335,3,1,0,INFRASTRUCTURE
txn_000655_1f7f70,merchant_020,2248.63,2026-08-17T02:03:37,upi,gateway_timeout,0,16.38,0.2742,0.1592,0.2151,7,0,1,WEBHOOK_AMBIGUITY
txn_000435_21fd8c,merchant_027,519.17,2026-08-17T02:12:48,netbanking,internal_error,1,7.64,0.3246,0.1982,0.6551,8,1,0,INFRASTRUCTURE
txn_000340_33bc42,merchant_008,1234.33,2026-08-17T02:19:28,upi,3ds_auth_failed,1,0.35,0.0923,0.0,0.0664,1,2,0,OTP_TIMEOUT
txn_001417_558534,merchant_006,908.64,2026-08-17T02:19:34,upi,session_expired,0,5.37,0.0139,0.0882,0.021,5,1,0,USER_ABANDONMENT
txn_001489_7431b8,merchant_032,4941.2,2026-08-17T02:20:12,netbanking,otp_timeout,0,1.95,0.1308,0.0917,0.0532,4,0,0,OTP_TIMEOUT
txn_000508_a2eeb5,merchant_019,3431.37,2026-08-17T02:29:56,upi,insufficient_funds,1,0.77,0.1566,0.0719,0.0071,3,2,0,INSUFFICIENT_FUNDS
txn_001242_f5cce3,merchant_040,817.99,2026-08-17T02:46:29,upi,3ds_auth_failed,1,1.18,0.1726,0.1011,0.0487,8,0,0,OTP_TIMEOUT
txn_001455_a6b4ac,merchant_020,1320.56,2026-08-17T04:27:16,upi,gateway_timeout,0,9.37,0.1926,0.2324,0.4595,6,0,0,INFRASTRUCTURE
txn_000559_cef4b9,merchant_006,265.26,2026-08-17T04:36:02,wallet,session_expired,0,2.44,0.0616,0.084,0.083,5,0,0,USER_ABANDONMENT
txn_000878_7419c5,merchant_033,1302.87,2026-08-17T04:52:26,netbanking,insufficient_funds,0,4.89,0.0931,0.0,0.0,0,4,0,INSUFFICIENT_FUNDS
txn_000854_cd3e14,merchant_012,3377.54,2026-08-17T05:01:42,netbanking,3ds_auth_failed,0,2.09,0.1639,0.142,0.0455,5,1,0,OTP_TIMEOUT
txn_000891_29cf15,merchant_002,2339.33,2026-08-17T05:22:21,netbanking,insufficient_funds,0,0.09,0.0808,0.132,0.0814,3,2,0,INSUFFICIENT_FUNDS
txn_001325_a58ec1,merchant_014,22102.27,2026-08-17T05:31:52,netbanking,service_unavailable,1,1.1,0.4736,0.3784,0.6102,7,0,0,INFRASTRUCTURE
txn_000068_ad1c87,merchant_004,723.7,2026-08-17T05:51:53,card,unknown,1,6.49,0.3932,0.425,0.3863,3,0,0,WEBHOOK_AMBIGUITY
txn_000260_f29c95,merchant_035,3350.5,2026-08-17T06:57:56,card,insufficient_funds,0,0.31,0.0,0.0271,0.1118,2,3,0,INSUFFICIENT_FUNDS
txn_000820_17ba96,merchant_015,1386.02,2026-08-17T07:04:04,netbanking,insufficient_funds,0,0.92,0.0078,0.0,0.0365,3,3,0,INSUFFICIENT_FUNDS
txn_001488_b6407e,merchant_026,290.51,2026-08-17T07:06:16,wallet,session_expired,0,1.19,0.0855,0.1121,0.1288,4,0,0,USER_ABANDONMENT
txn_001144_6b8b9c,merchant_040,377.3,2026-08-17T07:18:27,netbanking,issuer_declined,0,0.04,0.0605,0.1735,0.0575,0,3,0,CARD_DECLINE
txn_001206_16e033,merchant_027,2270.44,2026-08-17T08:30:28,card,unknown,0,10.54,0.4396,0.3539,0.0103,8,1,0,WEBHOOK_AMBIGUITY
txn_001387_9ec4ff,merchant_014,3711.78,2026-08-17T09:03:17,card,card_expired,1,0.26,0.0524,0.0301,0.1112,2,3,0,CARD_DECLINE
txn_001274_5e02a0,merchant_001,1052.61,2026-08-17T09:13:11,netbanking,issuer_declined,0,0.67,0.1564,0.0,0.0813,1,5,0,CARD_DECLINE
txn_000604_d2d88c,merchant_038,2664.94,2026-08-17T09:28:00,wallet,3ds_auth_failed,1,0.05,0.0201,0.0581,0.1053,3,1,0,OTP_TIMEOUT
txn_000828_0e70d9,merchant_014,2601.39,2026-08-17T09:58:48,card,insufficient_funds,1,0.44,0.0947,0.1292,0.143,3,1,0,INSUFFICIENT_FUNDS
txn_001066_c9f60f,merchant_002,1463.29,2026-08-17T10:39:55,card,insufficient_funds,1,0.28,0.0919,0.0461,0.1134,2,1,0,INSUFFICIENT_FUNDS
txn_001449_ebe403,merchant_040,1601.51,2026-08-17T10:42:49,netbanking,service_unavailable,1,4.04,0.486,0.6315,0.4017,8,0,1,INFRASTRUCTURE
txn_001311_618a6d,merchant_015,954.77,2026-08-17T11:08:00,wallet,insufficient_funds,0,0.97,0.0877,0.0414,0.1055,1,2,0,INSUFFICIENT_FUNDS
txn_001148_5c55ff,merchant_039,853.58,2026-08-17T11:17:01,netbanking,gateway_timeout,1,11.36,0.175,0.1946,0.0,5,0,0,WEBHOOK_AMBIGUITY
txn_000480_047ca4,merchant_016,4174.75,2026-08-17T11:37:12,card,service_unavailable,1,7.67,0.6252,0.2859,0.4094,4,0,0,INFRASTRUCTURE
txn_001045_a1de1f,merchant_009,5132.86,2026-08-17T12:00:33,upi,gateway_timeout,0,5.13,0.6329,0.3819,0.4484,3,2,0,INFRASTRUCTURE
txn_001463_3e5c12,merchant_010,2250.29,2026-08-17T12:28:18,wallet,session_expired,0,0.67,0.0,0.0,0.0449,8,0,0,USER_ABANDONMENT
txn_000702_68e618,merchant_002,1014.05,2026-08-17T13:04:04,upi,3ds_auth_failed,1,1.7,0.0235,0.0,0.0563,5,1,0,OTP_TIMEOUT
txn_001383_70139c,merchant_001,4286.09,2026-08-17T13:32:13,wallet,insufficient_funds,1,1.46,0.0647,0.1127,0.0223,1,1,0,INSUFFICIENT_FUNDS
txn_001170_babe1c,merchant_007,3487.37,2026-08-17T13:45:00,upi,unknown,0,17.89,0.1737,0.2632,0.0941,5,0,0,WEBHOOK_AMBIGUITY
txn_001293_2dc9b5,merchant_026,4307.47,2026-08-17T13:59:12,card,service_unavailable,0,6.81,0.4271,0.3064,0.1722,8,2,0,INFRASTRUCTURE
txn_000867_ead62d,merchant_002,1224.72,2026-08-17T14:21:57,card,gateway_timeout,0,25.11,0.0048,0.2792,0.2641,5,3,0,WEBHOOK_AMBIGUITY
txn_001057_2bde23,merchant_040,1075.32,2026-08-17T15:22:44,netbanking,session_expired,0,1.95,0.0614,0.0138,0.0713,7,1,0,USER_ABANDONMENT
txn_001426_f63524,merchant_017,249.33,2026-08-17T16:23:47,netbanking,gateway_timeout,1,7.75,0.4014,0.2486,0.3779,9,0,0,INFRASTRUCTURE
txn_000672_6c3180,merchant_017,1201.99,2026-08-17T17:05:10,wallet,insufficient_funds,0,3.5,0.0306,0.0662,0.0578,0,2,0,INSUFFICIENT_FUNDS
txn_000757_86e0ac,merchant_039,1627.97,2026-08-17T17:08:28,netbanking,card_expired,2,3.29,0.0356,0.0238,0.0927,1,1,0,CARD_DECLINE
txn_000924_16363e,merchant_037,1430.2,2026-08-17T17:14:29,netbanking,unknown,0,21.09,0.1426,0.3038,0.141,4,0,0,WEBHOOK_AMBIGUITY
txn_000425_b2cdb1,merchant_001,2004.72,2026-08-17T17:55:00,netbanking,card_expired,2,1.26,0.0663,0.0,0.011,2,2,0,CARD_DECLINE
txn_000245_31f3a1,merchant_021,2905.46,2026-08-17T18:11:45,netbanking,service_unavailable,1,4.79,0.4779,0.4937,0.69,3,0,0,INFRASTRUCTURE
txn_001219_45536b,merchant_011,10737.43,2026-08-17T18:24:26,upi,insufficient_funds,0,1.58,0.0965,0.025,0.0266,6,2,0,INSUFFICIENT_FUNDS
txn_000071_0dbc82,merchant_021,1647.73,2026-08-17T18:27:25,card,gateway_timeout,1,0.7,0.3758,0.213,0.4161,6,0,0,INFRASTRUCTURE
txn_000119_9fdf90,merchant_003,1594.7,2026-08-17T18:48:30,netbanking,session_expired,0,0.88,0.0101,0.0606,0.0699,6,0,0,USER_ABANDONMENT
txn_000726_880083,merchant_001,2131.49,2026-08-17T19:12:07,netbanking,issuer_declined,0,1.47,0.0852,0.0396,0.0128,3,2,0,CARD_DECLINE
txn_000687_355f05,merchant_009,986.91,2026-08-17T19:15:53,wallet,service_unavailable,0,1.68,0.3183,0.5963,0.2158,4,3,0,INFRASTRUCTURE
txn_000837_6905a3,merchant_028,4475.02,2026-08-17T19:17:19,wallet,session_expired,0,0.12,0.1043,0.0624,0.0598,12,0,0,USER_ABANDONMENT
txn_000184_c03d8f,merchant_014,1666.02,2026-08-17T19:52:47,upi,user_cancelled,0,0.65,0.0593,0.1075,0.0,2,0,0,USER_ABANDONMENT
txn_001440_ac6b34,merchant_033,9624.67,2026-08-17T19:56:58,upi,user_cancelled,0,1.43,0.026,0.0,0.0,4,0,0,USER_ABANDONMENT
txn_000169_0b17e0,merchant_039,3154.11,2026-08-17T20:23:26,netbanking,insufficient_funds,0,2.58,0.1314,0.047,0.0306,1,1,0,INSUFFICIENT_FUNDS
txn_000429_d214c3,merchant_028,1487.65,2026-08-17T20:45:50,netbanking,service_unavailable,0,1.6,0.4187,0.527,0.3206,5,0,0,INFRASTRUCTURE
txn_001132_98f150,merchant_040,1299.88,2026-08-17T20:48:37,card,unknown,1,10.43,0.0895,0.2663,0.1654,4,0,0,WEBHOOK_AMBIGUITY
txn_000692_46bb2d,merchant_025,3933.56,2026-08-17T21:11:13,wallet,gateway_timeout,1,4.91,0.7011,0.3265,0.2708,7,0,0,INFRASTRUCTURE
txn_000431_e6cc49,merchant_021,1908.07,2026-08-17T21:23:34,card,unknown,1,4.53,0.1878,0.0,0.0,3,0,0,WEBHOOK_AMBIGUITY
txn_000880_487a2b,merchant_037,6548.5,2026-08-17T21:54:22,card,unknown,1,6.47,0.0181,0.2199,0.1384,2,0,0,WEBHOOK_AMBIGUITY
txn_000770_3329a3,merchant_031,6182.28,2026-08-17T22:19:02,upi,insufficient_funds,1,6.25,0.0863,0.0209,0.0293,0,4,0,INSUFFICIENT_FUNDS
txn_001404_f53f11,merchant_018,61.74,2026-08-17T22:45:11,card,otp_timeout,0,1.56,0.2204,0.0913,0.0141,4,1,0,OTP_TIMEOUT
txn_000774_510cd6,merchant_016,1935.44,2026-08-17T22:48:26,upi,invalid_card,1,9.58,0.0243,0.0,0.0313,0,3,0,CARD_DECLINE
txn_000081_ae5229,merchant_003,320.62,2026-08-17T23:13:42,wallet,insufficient_funds,0,6.84,0.0827,0.0873,0.0128,2,4,0,INSUFFICIENT_FUNDS
txn_000565_9825c6,merchant_001,361.84,2026-08-17T23:46:05,card,session_expired,0,2.8,0.033,0.1019,0.0934,3,0,0,USER_ABANDONMENT
txn_000677_012a5b,merchant_006,1935.18,2026-08-18T00:00:13,upi,3ds_auth_failed,0,0.06,0.1086,0.0659,0.073,2,0,0,OTP_TIMEOUT
txn_000529_6baa02,merchant_008,3263.34,2026-08-18T00:04:58,wallet,invalid_card,0,0.32,0.0405,0.037,0.0851,3,3,0,CARD_DECLINE
txn_000112_8cacaf,merchant_011,16908.43,2026-08-18T00:23:32,card,insufficient_funds,1,1.95,0.0107,0.0355,0.0193,2,4,0,INSUFFICIENT_FUNDS
txn_000336_250a03,merchant_005,50462.06,2026-08-18T00:40:49,card,otp_timeout,1,2.45,0.0867,0.0,0.0806,4,1,0,OTP_TIMEOUT
txn_001451_d6f831,merchant_034,6356.62,2026-08-18T01:35:34,card,gateway_timeout,1,9.57,0.375,0.1543,0.0,5,2,0,WEBHOOK_AMBIGUITY
txn_001393_38db46,merchant_028,1061.97,2026-08-18T01:42:41,netbanking,card_expired,0,3.17,0.0405,0.0226,0.0135,2,3,0,CARD_DECLINE
txn_001399_94693d,merchant_031,593.13,2026-08-18T01:45:36,card,service_unavailable,1,1.93,0.4433,0.4545,0.4668,8,1,0,INFRASTRUCTURE
txn_001476_5fabe9,merchant_027,2155.95,2026-08-18T01:47:34,card,insufficient_funds,0,1.51,0.064,0.0036,0.0256,4,4,0,INSUFFICIENT_FUNDS
txn_001072_2480f9,merchant_025,8008.75,2026-08-18T02:39:05,card,session_expired,0,0.25,0.0728,0.1237,0.0744,5,2,0,USER_ABANDONMENT
txn_000441_4ec970,merchant_012,920.35,2026-08-18T02:55:57,card,insufficient_funds,1,1.4,0.0824,0.0,0.1057,3,1,1,INSUFFICIENT_FUNDS
txn_001065_f2ed70,merchant_006,1417.08,2026-08-18T03:07:14,wallet,internal_error,1,0.7,0.4021,0.4389,0.3879,6,1,0,INFRASTRUCTURE
txn_000138_40cf59,merchant_034,2684.48,2026-08-18T03:07:41,upi,session_expired,0,0.86,0.0021,0.0008,0.0898,6,2,0,USER_ABANDONMENT
txn_000332_fda008,merchant_040,726.51,2026-08-18T03:13:45,card,session_expired,0,0.28,0.0,0.0741,0.0,5,1,0,USER_ABANDONMENT
txn_000923_84407d,merchant_008,939.65,2026-08-18T03:32:52,netbanking,unknown,0,18.31,0.3127,0.0997,0.1859,6,0,0,WEBHOOK_AMBIGUITY
txn_000594_2745ea,merchant_007,345.42,2026-08-18T03:57:17,wallet,insufficient_funds,0,4.63,0.0849,0.0645,0.0396,1,1,1,INSUFFICIENT_FUNDS
txn_000148_c7e93f,merchant_033,1030.57,2026-08-18T04:11:20,wallet,invalid_card,2,0.53,0.0158,0.1269,0.0279,2,6,0,CARD_DECLINE
txn_001082_825a6e,merchant_003,311.21,2026-08-18T05:10:16,card,invalid_card,2,3.81,0.1221,0.0589,0.0738,3,0,0,CARD_DECLINE
txn_000888_7bcf0c,merchant_033,348.23,2026-08-18T05:12:48,netbanking,service_unavailable,0,2.5,0.6922,0.2084,0.5488,2,2,0,INFRASTRUCTURE
txn_001054_5ebbf6,merchant_022,227.01,2026-08-18T05:24:03,upi,otp_timeout,0,2.26,0.2643,0.0121,0.0872,7,1,0,OTP_TIMEOUT
txn_001352_e868be,merchant_011,612.76,2026-08-18T05:58:30,upi,insufficient_funds,0,4.35,0.07,0.0769,0.0601,3,5,0,INSUFFICIENT_FUNDS
txn_001423_c9d686,merchant_035,3041.45,2026-08-18T06:03:33,upi,user_cancelled,0,4.88,0.0036,0.0895,0.0372,4,1,0,USER_ABANDONMENT
txn_000622_b384fc,merchant_040,4597.11,2026-08-18T06:23:46,upi,insufficient_funds,1,0.87,0.0,0.0407,0.1151,1,3,0,INSUFFICIENT_FUNDS
txn_001137_5688ad,merchant_003,36867.42,2026-08-18T06:38:29,upi,internal_error,0,4.34,0.5849,0.6779,0.5644,2,0,0,INFRASTRUCTURE
txn_000364_32c112,merchant_001,1706.07,2026-08-18T07:30:36,card,gateway_timeout,1,8.68,0.7777,0.4255,0.4293,4,1,1,INFRASTRUCTURE
txn_001378_3a8044,merchant_026,3673.36,2026-08-18T07:33:11,card,service_unavailable,1,5.6,0.4915,0.6926,0.113,10,0,0,INFRASTRUCTURE
txn_000881_4be672,merchant_039,1110.7,2026-08-18T07:38:13,netbanking,unknown,0,16.2,0.18,0.2363,0.1847,7,0,0,WEBHOOK_AMBIGUITY
txn_000834_dda4c1,merchant_013,383.64,2026-08-18T07:56:56,card,card_expired,1,0.76,0.0,0.1377,0.0637,3,3,0,CARD_DECLINE
txn_000129_249d79,merchant_040,648.72,2026-08-18T08:41:17,card,insufficient_funds,0,1.51,0.0682,0.0849,0.0888,0,3,0,INSUFFICIENT_FUNDS
txn_001286_684d7d,merchant_021,1485.23,2026-08-18T09:13:17,upi,gateway_timeout,0,0.16,0.3692,0.4155,0.6282,2,1,0,INFRASTRUCTURE
txn_001332_ef0918,merchant_033,1455.48,2026-08-18T09:18:38,wallet,3ds_auth_failed,0,0.54,0.1572,0.0253,0.0773,3,0,0,OTP_TIMEOUT
txn_000649_5047c7,merchant_030,333.41,2026-08-18T09:22:45,card,insufficient_funds,0,1.13,0.0676,0.022,0.0042,2,2,0,INSUFFICIENT_FUNDS
txn_000530_7c17b1,merchant_006,8823.76,2026-08-18T09:28:31,upi,issuer_declined,0,1.52,0.0693,0.0466,0.1572,3,0,0,CARD_DECLINE
txn_001047_5fb8dc,merchant_007,1872.74,2026-08-18T09:39:20,card,issuer_declined,2,5.08,0.0637,0.0197,0.0444,3,2,0,CARD_DECLINE
txn_000619_f2d67d,merchant_025,10434.96,2026-08-18T10:10:02,upi,insufficient_funds,0,3.58,0.0417,0.0,0.0649,4,4,0,INSUFFICIENT_FUNDS
txn_000141_d7e152,merchant_011,2522.23,2026-08-18T10:30:42,upi,issuer_declined,0,0.45,0.0615,0.0499,0.0806,4,1,0,CARD_DECLINE
txn_001259_c02260,merchant_007,255.01,2026-08-18T10:35:54,netbanking,card_expired,1,2.57,0.0986,0.0864,0.0601,5,4,0,CARD_DECLINE
txn_000219_616170,merchant_022,478.65,2026-08-18T11:00:45,upi,otp_timeout,0,0.82,0.1283,0.0,0.0504,7,0,0,OTP_TIMEOUT
txn_001147_3fb268,merchant_028,2664.03,2026-08-18T12:00:28,upi,internal_error,1,6.75,0.5562,0.4004,0.2732,7,1,0,INFRASTRUCTURE
txn_000765_c351e1,merchant_022,1061.4,2026-08-18T12:04:07,netbanking,insufficient_funds,1,2.93,0.0,0.0122,0.0189,4,2,0,INSUFFICIENT_FUNDS
txn_000210_0b24ee,merchant_021,460.24,2026-08-18T12:07:57,upi,session_expired,0,1.62,0.0183,0.0781,0.0321,8,2,0,USER_ABANDONMENT
txn_000079_5e1c72,merchant_015,3031.83,2026-08-18T12:55:15,netbanking,gateway_timeout,1,19.48,0.1955,0.2922,0.0835,2,0,0,WEBHOOK_AMBIGUITY
txn_000052_a77cd7,merchant_003,746.66,2026-08-18T12:56:38,upi,card_expired,1,0.85,0.0551,0.0426,0.0251,1,2,0,CARD_DECLINE
txn_001338_009534,merchant_029,1723.65,2026-08-18T12:58:04,wallet,insufficient_funds,0,0.92,0.0562,0.0858,0.085,2,1,0,INSUFFICIENT_FUNDS
txn_001006_9a9210,merchant_001,608.26,2026-08-18T13:01:11,wallet,service_unavailable,1,14.95,0.5231,0.4588,0.3971,4,0,0,INFRASTRUCTURE
txn_000596_672ee4,merchant_033,6531.54,2026-08-18T13:06:20,netbanking,service_unavailable,0,2.87,0.6647,0.5764,0.5514,5,0,0,INFRASTRUCTURE
txn_000227_17cbb7,merchant_030,1786.57,2026-08-18T13:18:15,card,issuer_declined,1,0.66,0.0948,0.0637,0.1072,2,2,0,CARD_DECLINE
txn_001201_b1f902,merchant_007,849.57,2026-08-18T13:26:40,wallet,unknown,1,9.31,0.4216,0.1491,0.2986,7,0,0,WEBHOOK_AMBIGUITY
txn_001145_29d961,merchant_040,1090.35,2026-08-18T13:46:07,upi,user_cancelled,0,1.52,0.1284,0.0,0.0562,6,0,0,USER_ABANDONMENT
txn_001287_87a0ba,merchant_018,1982.06,2026-08-18T13:54:15,upi,issuer_declined,2,4.56,0.0159,0.0731,0.0752,2,1,0,CARD_DECLINE
txn_000918_7c57e0,merchant_006,8530.85,2026-08-18T15:36:23,netbanking,session_expired,0,2.62,0.0563,0.0,0.0662,5,0,0,USER_ABANDONMENT
txn_000153_e2fafd,merchant_030,353.5,2026-08-18T15:55:28,upi,gateway_timeout,0,3.67,0.4689,0.4076,0.4142,7,1,0,INFRASTRUCTURE
txn_000319_fa4fbb,merchant_033,3480.19,2026-08-18T16:17:20,wallet,user_cancelled,0,0.22,0.0723,0.1075,0.0734,6,2,0,USER_ABANDONMENT
txn_000631_88d1b9,merchant_017,273.08,2026-08-18T17:12:35,upi,unknown,0,11.25,0.2524,0.1049,0.1434,4,0,0,WEBHOOK_AMBIGUITY
txn_000367_697268,merchant_015,2335.23,2026-08-18T17:45:46,upi,invalid_card,2,3.08,0.0582,0.0987,0.0543,0,5,0,CARD_DECLINE
txn_000944_b9dee3,merchant_017,1987.53,2026-08-18T19:01:10,netbanking,session_expired,0,1.03,0.0482,0.0332,0.1144,3,0,1,USER_ABANDONMENT
txn_000976_bce980,merchant_027,778.77,2026-08-18T19:08:25,upi,otp_timeout,1,0.58,0.2272,0.0396,0.0955,4,0,0,OTP_TIMEOUT
txn_000087_aa6a27,merchant_031,325.87,2026-08-18T19:18:35,wallet,session_expired,0,2.31,0.037,0.092,0.0458,5,0,0,USER_ABANDONMENT
txn_000985_f33fe5,merchant_017,1076.8,2026-08-18T19:45:39,card,unknown,1,14.84,0.1251,0.192,0.1268,2,1,0,WEBHOOK_AMBIGUITY
txn_000105_edc91d,merchant_013,10827.08,2026-08-18T19:47:28,netbanking,otp_timeout,1,0.08,0.1422,0.0,0.091,6,1,0,OTP_TIMEOUT
txn_001026_ba9f35,merchant_021,1889.03,2026-08-18T19:54:27,netbanking,otp_timeout,0,3.26,0.2734,0.0041,0.0244,8,1,0,OTP_TIMEOUT
txn_000544_e738c8,merchant_031,5556.58,2026-08-18T20:40:20,wallet,insufficient_funds,1,0.62,0.1473,0.081,0.0,2,2,0,INSUFFICIENT_FUNDS
txn_000875_c8a9d3,merchant_009,478.83,2026-08-18T22:51:45,netbanking,otp_timeout,0,0.58,0.2237,0.0504,0.0902,3,1,0,OTP_TIMEOUT
txn_001327_9e412d,merchant_011,353.12,2026-08-18T23:09:46,upi,invalid_card,1,0.38,0.1026,0.0396,0.1065,0,1,0,CARD_DECLINE
txn_000209_71cffc,merchant_010,2898.43,2026-08-18T23:40:26,upi,internal_error,1,8.24,0.5113,0.3749,0.1788,5,0,0,INFRASTRUCTURE
txn_000238_1dabc4,merchant_024,585.55,2026-08-18T23:47:43,wallet,3ds_auth_failed,1,1.55,0.1279,0.0,0.0488,4,0,0,OTP_TIMEOUT
txn_000259_e6fa81,merchant_036,2582.4,2026-08-18T23:48:36,netbanking,gateway_timeout,0,4.53,0.6053,0.3905,0.6535,8,0,0,INFRASTRUCTURE
txn_001390_acaf5c,merchant_021,7452.54,2026-08-19T01:15:32,card,unknown,0,12.05,0.2686,0.0,0.0519,9,0,0,WEBHOOK_AMBIGUITY
txn_000167_3ee7ad,merchant_037,1687.56,2026-08-19T01:16:43,card,invalid_card,0,1.42,0.0652,0.0132,0.0,1,2,0,CARD_DECLINE
txn_000946_ceae45,merchant_032,1109.76,2026-08-19T01:30:21,netbanking,invalid_card,2,6.83,0.0767,0.0,0.0,0,4,0,CARD_DECLINE
txn_000356_88dc94,merchant_011,10270.11,2026-08-19T01:31:48,wallet,invalid_card,2,1.2,0.1549,0.0,0.1006,1,0,0,CARD_DECLINE
txn_000019_7a1ea2,merchant_023,2891.81,2026-08-19T01:48:08,card,3ds_auth_failed,0,0.17,0.0672,0.141,0.0,6,1,0,OTP_TIMEOUT
txn_001231_5e36f6,merchant_029,272.27,2026-08-19T02:13:29,upi,otp_timeout,0,0.51,0.0,0.0,0.0459,8,0,0,OTP_TIMEOUT
txn_001302_dfa304,merchant_014,2033.57,2026-08-19T02:39:55,wallet,issuer_declined,1,4.52,0.0478,0.1147,0.0123,3,0,0,CARD_DECLINE
txn_000130_19fd27,merchant_015,1099.45,2026-08-19T02:43:26,card,service_unavailable,1,6.84,0.5512,0.3015,0.6403,6,0,0,INFRASTRUCTURE
txn_001119_879cea,merchant_006,2183.36,2026-08-19T02:59:11,wallet,session_expired,0,5.38,0.0187,0.0302,0.1048,3,0,0,USER_ABANDONMENT
txn_000361_ea4c18,merchant_029,1520.03,2026-08-19T03:11:59,netbanking,session_expired,0,1.78,0.0232,0.0711,0.0,4,1,0,USER_ABANDONMENT
txn_000137_a4f3f8,merchant_002,1656.93,2026-08-19T03:30:38,wallet,insufficient_funds,1,0.48,0.1275,0.0282,0.0954,1,1,0,INSUFFICIENT_FUNDS
txn_000591_e9444c,merchant_027,434.85,2026-08-19T04:01:49,card,issuer_declined,0,0.23,0.0232,0.0567,0.0977,3,2,0,CARD_DECLINE
txn_001394_00fa52,merchant_039,369.65,2026-08-19T04:14:08,netbanking,unknown,0,6.61,0.044,0.0,0.0475,3,3,0,WEBHOOK_AMBIGUITY
txn_000218_4d59c9,merchant_008,654.44,2026-08-19T04:53:18,wallet,gateway_timeout,1,13.33,0.1635,0.2512,0.0349,5,0,0,WEBHOOK_AMBIGUITY
txn_000165_3d53d5,merchant_031,648.2,2026-08-19T04:58:30,upi,insufficient_funds,1,0.58,0.0,0.0344,0.0848,2,1,0,INSUFFICIENT_FUNDS
txn_000845_0ae289,merchant_011,743.33,2026-08-19T05:14:52,upi,session_expired,0,0.69,0.1042,0.0428,0.0031,9,1,0,USER_ABANDONMENT
txn_000315_c8d070,merchant_003,1291.08,2026-08-19T05:15:39,wallet,internal_error,0,4.61,0.4189,0.4606,0.4594,5,1,0,INFRASTRUCTURE
txn_000959_30fb70,merchant_005,2433.8,2026-08-19T06:17:47,wallet,internal_error,0,8.21,0.5912,0.4309,0.4146,4,0,0,INFRASTRUCTURE
txn_000724_3780cc,merchant_038,1451.96,2026-08-19T06:24:14,card,service_unavailable,1,3.0,0.3028,0.56,0.5383,3,0,0,INFRASTRUCTURE
txn_000835_c56a64,merchant_014,6867.81,2026-08-19T06:57:25,netbanking,insufficient_funds,0,1.17,0.0669,0.0372,0.0806,3,3,0,INSUFFICIENT_FUNDS
txn_000462_e5b2f0,merchant_034,2319.69,2026-08-19T07:28:15,upi,session_expired,0,0.35,0.0,0.0526,0.0,9,0,0,USER_ABANDONMENT
txn_001046_fc2090,merchant_037,406.14,2026-08-19T08:07:06,upi,insufficient_funds,0,0.66,0.0477,0.0624,0.0,2,2,0,INSUFFICIENT_FUNDS
txn_000593_41369b,merchant_034,2470.64,2026-08-19T08:08:03,card,gateway_timeout,1,19.64,0.3539,0.236,0.0394,5,1,0,WEBHOOK_AMBIGUITY
txn_000706_1954f4,merchant_033,384.16,2026-08-19T08:08:51,card,invalid_card,1,1.07,0.0547,0.0168,0.0568,1,1,0,CARD_DECLINE
txn_001241_b1e496,merchant_031,1057.53,2026-08-19T08:11:45,wallet,session_expired,0,0.69,0.0586,0.0763,0.081,5,2,0,USER_ABANDONMENT
txn_000491_7bd911,merchant_025,199.09,2026-08-19T08:20:18,netbanking,session_expired,0,1.72,0.0066,0.0895,0.0277,6,1,0,USER_ABANDONMENT
